gene study_attention
10847 8
57498 1
3458 2
4723 19
254170 1
1444 2
10005 3
55143 31
9779 5
4052 1
142 4
1306 107
6947 14
54862 8
338657 4
5971 40
5691 50
10666 15
7784 3
63933 5
127002 6
868 17
5460 26
55839 25
463 4
85376 11
5929 23
90316 7
84457 33
9001 92
5686 12
1968 30
4808 22
4709 4
23405 2
11218 9
11024 48
2038 2
10576 2
7965 1
6576 129
8624 10
51012 6
5925 31
574537 9
6770 55
89944 7
3852 12
1364 69
6183 39
393 8
51110 41
196074 3
147912 1
200576 27
415 21
9015 3
55388 6
34 10
59307 3
8971 9
55909 8
114879 79
716 1
54102 30
7401 120
374928 5
10286 1
8438 4
3670 1
9692 20
3020 3
3021 34
2078 1
4719 37
958 1
54808 3
51768 17
391004 8
6704 2
2868 8
10189 1
6653 1
89832 13
1139 138
81853 3
6656 11
339175 30
57504 1
386618 25
2542 7
92960 28
8848 4
83443 38
9563 18
2932 3
54429 7
1580 2
55666 4
22955 10
4832 6
1440 78
7565 1
25894 7
55153 3
10746 1
8603 24
1038 22
7096 2
23554 16
3810 1
64417 15
64806 1
2217 10
9750 1
219447 11
7374 9
25909 3
283234 2
3574 19
1495 48
29928 17
8707 61
55035 9
9601 11
50507 2
4303 1
342945 12
51151 10
23401 24
2629 5
622 44
8555 28
112885 6
221806 1
5327 2
541466 2
3199 12
8237 19
91461 1
4891 140
5030 2
5311 1
51065 1
374618 2
6886 105
245911 25
391356 16
3117 33
7139 3
50862 4
51643 6
55854 62
84107 15
57117 5
222166 1
55975 2
54892 7
4191 16
5506 21
65061 22
7074 1
6182 31
3643 16
91664 1
29944 93
28957 22
56107 23
440738 8
1102 12
4969 2
2562 1
5001 11
79933 40
1942 4
6206 87
132332 53
1317 18
80310 4
27285 1
79016 3
79589 17
22976 20
22856 1
338872 2
339210 47
127544 1
154141 2
2893 6
80832 7
3983 19
3672 1
51256 1
107080638 92
353 1
56935 1
55655 1
8649 1
201965 2
873 16
10570 5
56125 36
84274 1
285386 64
4277 4
10921 2
57478 1
672 2
55721 1
26063 29
8945 1
84154 9
3068 11
93210 1
54617 10
54212 1
4698 3
9638 5
84189 28
80263 5
51312 35
55732 39
131377 12
83860 2
63876 23
29887 94
57761 1
3945 68
1474 41
9121 36
284716 47
334 17
26001 8
4496 2
84312 1
91445 82
6497 1
540 11
148534 28
6051 93
81619 157
85021 2
23015 4
4159 1
23209 53
192286 1
25871 2
9886 89
79190 2
4957 1
7994 40
140578 1
80854 29
27069 12
3490 13
116729 65
93664 5
10648 6
3148 74
23743 6
5509 41
161436 19
375567 55
4041 1
2071 143
56984 20
390927 2
23248 1
10535 18
8456 11
3588 3
3007 1
57549 109
5926 20
6774 9
167359 11
8602 23
1745 37
84062 1
55892 12
27123 45
55201 13
3559 5
51062 55
51276 10
54876 40
89792 532
930 42
386675 20
5979 12
23660 3
1388 30
25849 1
7329 2
51728 7
130502 13
138240 1
64434 69
80325 1
7090 50
4035 37
23208 1
9612 2
83903 4
55576 1
386684 11
23392 23
10911 79
29886 16
8242 36
85359 32
90231 18
138716 11
10133 47
1832 1
163259 398
83440 7
5375 12
23031 28
3655 37
154881 10
91039 18
9708 17
84991 33
55764 2
199704 1
4343 11
9975 5
64759 55
51029 5
10023 1
221037 29
7428 112
8518 16
57094 31
55770 1
23779 23
55324 9
85007 2
64411 10
23376 34
319101 1
51747 4
4051 1
10268 33
4856 40
9398 19
11083 36
51377 104
148932 10
549 1
59345 8
85378 12
80755 24
100885850 2
80184 8
7416 6
7104 25
10071 25
11186 2
55687 82
29801 28
57563 3
10055 15
3359 10
89887 2
4625 8
79777 25
64854 21
9447 46
375759 18
7135 25
284406 18
10471 31
272 7
50937 391
387597 196
9129 30
81790 26
5879 26
55624 6
3320 5
23185 38
51329 26
55193 1
163049 43
2905 3
440603 23
84569 2
343472 1
9632 3
6103 16
152137 64
114908 15
5800 19
7126 10
10961 8
7391 12
54793 10
5133 10
5989 31
91782 4
2558 4
55209 19
1652 41
118987 66
642475 1
9728 101
7879 7
83940 1
9314 43
91750 8
4082 36
54931 13
26054 10
9392 6
57473 37
9181 7
220202 85
5094 8
114824 17
401562 27
64428 35
26043 5
23064 24
140691 1
80020 36
26476 6
55277 1
4610 1
27238 1
84726 16
9910 29
6576 71
54700 93
409 4
2657 5
27436 22
2591 6
115196 1
54976 8
9517 14
2788 20
9774 4
11338 33
119392 66
10857 25
23279 1
4688 3
11180 11
140710 6
224 4
284656 19
4323 30
79722 8
256435 35
4607 93
91748 42
56942 21
54465 19
59082 13
2059 2
5007 1
5333 91
221830 6
55601 49
84245 43
57613 2
6464 12
84318 3
2967 41
23322 14
253639 2
892 54
5629 21
9349 24
6407 4
51143 2
163 8
8939 22
23336 1
162605 1
2802 3
7165 4
761 7
6720 29
997 2
7462 14
6230 45
8648 35
29985 36
58190 1
374887 1
396 2
414149 9
90167 1
131616 67
2984 3
285527 4
55929 1
7716 1
56901 4
6745 92
7170 3
57658 9
6152 2
7137 1
730755 1
85294 35
23352 119
4128 3
4926 21
84133 3
26136 1
2153 57
440145 25
100507436 6
5688 1
414899 4
4956 9
1848 4
10879 47
81928 45
6941 25
150165 16
10799 35
3174 57
53358 126
55168 13
6171 4
6117 64
389383 30
91801 74
222068 3
80317 8
80829 38
5209 112
59343 84
257019 1
7307 3
102724594 142
6402 236
1846 3
65056 1
7030 10
846 1
147719 3
727957 10
79858 1
81607 20
93185 2
114787 83
6674 2
10283 7
11093 20
56288 5
6711 4
51666 67
154288 3
51738 43
256643 9
57471 159
8115 93
84861 1
123355 14
4664 1
10607 73
6879 37
6418 1
260434 8
284355 1
7538 21
8209 7
54962 26
401067 10
50801 16
129285 3
2160 3
388962 20
4046 4
342977 1
26013 3
246176 7
84643 3
140459 52
25862 48
10845 22
9520 1
4882 3
57459 1
6185 8
723790 1
8337 1
649 10
4753 9
40 31
339541 4
55423 5
164284 1
338382 27
3362 33
4049 28
7328 39
11236 30
26289 1
3096 22
7083 19
7125 13
164 2
54752 19
3417 2
317662 93
645432 16
94056 4
1555 3
4968 12
10193 1
23170 2
94234 272
25830 7
721 42
720 2
64766 86
79983 12
2199 35
26504 3
5982 21
6495 1
54765 4
55130 11
7941 1
7272 39
9856 40
5921 14
6304 20
4208 22
152485 10
441476 14
127687 1
9689 65
58505 52
4668 2
8295 3
210 19
80313 165
9764 18
54850 1
9440 4
23024 19
125111 70
120 23
26154 9
2791 12
6500 14
908 4
30833 23
25946 25
158399 4
126353 5
2099 3
56886 1
3204 5
3764 11
5863 18
124583 24
54956 18
7852 1
23164 4
113878 70
56647 11
5357 26
64208 65
166614 1
8875 11
440050 59
7485 12
57521 24
8771 1
2319 1
949 1
25983 9
816 1
79637 2
26995 22
3775 4
84445 1
159013 29
6229 71
81559 39
10813 65
57684 1
91851 26
26149 3
3270 21
90141 3
10745 27
284418 3
90355 3
54795 32
65979 1
27156 5
140683 175
29074 30
28983 16
23232 1
826 4
4081 9
27127 35
57621 17
23037 1
5830 110
8428 5
27175 1
22936 9
4047 1
267002 4
8886 7
9679 1
6363 120
64398 8
50945 1
9532 6
477 21
9690 4
83445 27
222235 4
2101 1
10487 16
192111 6
1265 31
25855 4
996 28
9641 1
28984 6
6869 21
3420 51
388559 112
54801 30
23408 11
5049 2
84295 9
80204 47
10085 122
55168 62
27315 5
8743 1
7203 1
51179 2
9859 1
835 8
4841 8
27254 15
10318 8
10089 13
3028 83
54344 5
22824 22
1184 1
7171 1
57020 12
29104 5
1557 8
79647 8
10465 9
116987 14
22913 32
284067 136
4054 2
6581 19
3191 33
375444 105
27179 10
165631 14
4232 23
25844 173
10245 5
55234 15
8045 3
815 7
3113 4
291 36
90070 7
3013 43
57101 3
81553 44
286262 8
255022 5
10788 5
4817 30
55509 1
79134 3
9103 1
51116 19
1025 21
5546 98
53346 96
79037 12
346689 12
79803 60
55611 30
23729 1
4316 1
25788 24
7975 1
2050 13
51750 26
84926 1
22903 21
79183 1
23118 4
10673 3
1841 33
51127 1
8803 3
5902 66
151056 1
1113 42
11014 1
11276 4
396 31
339983 1
6142 12
116159 1
128239 1
7542 10
130951 14
1155 8
57468 41
55796 35
54922 4
23770 1
55905 41
2255 2
1316 1
222662 2
286499 1
10801 5
23042 20
4686 1
284129 1
114327 46
54537 18
3476 4
123720 1
51729 1
341359 62
51020 3
131578 141
9928 98
8914 1
7266 6
56928 11
5753 1
286464 75
56937 9
125061 20
4001 6
23433 51
28316 29
387119 50
79025 46
36 90
3178 10
11047 3
283208 1
10600 27
5332 5
10342 4
5152 2
23450 9
617 82
51296 1
255738 15
253314 25
27023 10
283635 2
1138 70
10465 14
192670 1
51136 63
521 11
5824 20
3699 3
121441 57
90990 18
25956 4
2627 2
7569 6
79626 15
9077 33
8516 22
254827 20
1295 21
79048 6
2049 23
7412 2
6890 561
9849 15
7982 1
8888 20
1519 4
5223 108
147685 1
51548 83
204 5
7798 2
81572 5
7297 6
3691 1
126364 43
7091 54
84270 33
4285 1
25878 48
11159 38
440021 1
3911 7
27113 3
1677 2
114132 1
29924 12
9333 13
122945 47
755 18
256646 1
29844 1
57531 34
9988 3
8091 29
23237 142
153478 1
54622 37
4355 37
203328 41
9585 9
83881 1
323 12
26589 29
146059 1
84957 3
6003 16
8800 3
1003 39
9790 53
6867 30
9780 1
26002 10
3985 7
6626 30
653140 1
8468 35
6295 25
6996 8
7738 1
708 100
4899 2
4751 29
